filepath,label,width,height,format,mode,aspect_ratio,corrupt,file_hash,phash,siglip_community,siglip_subcommunity
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_53.jpg,Electronic,150,150,JPEG,RGB,1.0,False,62970fc6f29715343a8b489d0e65be18,f8a116c6279636d6,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_61.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a55e20868dd95c137b79d1f6add24e63,ad8ac2a5cc85b733,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_208.jpg,Electronic,150,150,JPEG,RGB,1.0,False,786d5b24eb147560325f1af56d25c77d,eed093276cd896a1,3,27
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_63.jpg,Electronic,150,150,JPEG,RGB,1.0,False,61e7a8858fe57f146809a103b8380b27,ea3594c293c9d2cd,5,26
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_287.jpg,Electronic,150,150,JPEG,RGB,1.0,False,267febfd7ffe5679b2475c51d7f3f2fc,d2a42c5b9fa12d99,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/522.jpeg,Electronic,780,1040,JPEG,RGB,0.75,False,334a02a4547a670901e45726940bf9ee,ac7313ce8239cf64,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_127.jpg,Electronic,150,150,JPEG,RGB,1.0,False,423dae1cc949c33d558cae99bebdca6a,be2790528b71cdb2,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_289.jpg,Electronic,150,150,JPEG,RGB,1.0,False,0d58c76f80bf7c6a48696c0175418ffe,a5cf9e98308f6338,2,25
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_62.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8bf4d090a3a498f79b7c94e64fa5e003,91212f58b7d628d7,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_227.jpg,Electronic,150,150,JPEG,RGB,1.0,False,aaad0460d83635dc2f6809aab35dcc39,90d5350bd81d5bb5,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_150.jpg,Electronic,150,150,JPEG,RGB,1.0,False,9288dfa54d628dec894dc88d2ce6cdfb,cb43fc34747d9038,4,15
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_117.jpg,Electronic,150,150,JPEG,RGB,1.0,False,0dcc3c8996c56c17754a6a55f7c8e8ba,b432323092d3cfcf,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/611rmboost.jpg,Electronic,1024,768,JPEG,RGB,1.3333333333333333,False,f34a9019fe682f4d3cb4b3a85bce292d,99f26c89b364595c,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/aGg1KNn_460s.jpg,Electronic,460,345,JPEG,RGB,1.3333333333333333,False,ec0ef0c7dbe8f4713c3f095fd3d8c903,ab51dc2a81912f9f,6,6
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_212.jpg,Electronic,150,150,JPEG,RGB,1.0,False,2ab05e3d6f8d48956ddf474383360012,ac9ad361ce64319b,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_157.jpg,Electronic,150,150,JPEG,RGB,1.0,False,36125f8c09bb2dd3e7c37372969260b8,e8878e782a978766,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_224.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a1ae03ce41b866927a3ffae0846c64dc,ee3e93c1c871468e,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_75.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7013dcfa9d94f78db0f19345ed49bb94,b174cecf319c2465,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/80.Untitled-design.jpg,Electronic,400,300,JPEG,RGB,1.3333333333333333,False,3861d104911acd50bd0a1d72211660fd,d8c6c27ebe118bc8,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/3.broken-led-tv-matrix-damage-260nw-1846494913.jpg,Electronic,426,280,JPEG,RGB,1.5214285714285714,False,8843faad9f36a64ba0ad0714b75b9e4e,b595ca4fe24ae146,4,49
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_201.jpg,Electronic,150,150,JPEG,RGB,1.0,False,41b824af5fea2fe15ddafd55c94f50c3,c02f3fc4f8e68513,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/imagesdfgdff.jpg,Electronic,238,211,JPEG,RGB,1.127962085308057,False,06269b1cdfea78a6b0e0754affd0b85e,c648e0b737c77928,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_266.jpg,Electronic,150,150,JPEG,RGB,1.0,False,35942d95fdcd769adf40f47ccd488483,afcafa04e59d0760,9,60
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_216.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f47a7893339610c1fa3e0b9706675ea5,e99e9668c32fcc84,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/787.jpeg,Electronic,1280,960,JPEG,RGB,1.3333333333333333,False,0a50890e7149eb7abcab0032bb8a0fea,d9b3b2d9d8662688,5,29
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_177.jpg,Electronic,150,150,JPEG,RGB,1.0,False,82e591875f22fe2a8560ada1af943941,e3bc1cca29e7306c,1,55
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_91.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d76766741a87995ef89d98514793e94f,bb96c0d99f2c3a24,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_113.jpg,Electronic,150,150,JPEG,RGB,1.0,False,6c010811c8f1d9875c6df3e07a78f235,ae1ad3238d6ad847,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_167.jpg,Electronic,150,150,JPEG,RGB,1.0,False,660e23993384e84a254004d026819b33,f731f507c80464cf,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_86.jpg,Electronic,150,150,JPEG,RGB,1.0,False,36700b359b5bb1ff9370182d947f5dc4,f480cbcdcd6c88b6,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_139.jpg,Electronic,150,150,JPEG,RGB,1.0,False,a918d658639bb92d16a3760b8c5cc77a,ee7833c69827061f,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_200.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d1ff33a3ccc21337f8c423691d6dc2f8,b465cfc961369299,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_145.jpg,Electronic,150,150,JPEG,RGB,1.0,False,36b6e7140d84df87f4d85b8472fa42d8,ee8f91f04f4f0825,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/17.john-cameron-ewaste.jpg,Electronic,2000,1266,JPEG,RGB,1.5797788309636651,False,a7e959b2dc72c72680471db498262ff7,d80cc97007dfaf16,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_211.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f457ab30fbef0838ef657f0e7857172f,bbb3a5ca848cc9ca,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/77.an-old-tv-shattered-by-a-bullet-hole-in-a-garbage-pile-behind-a-wrecked-abandoned-house-wonder-valley-california-usa-high-desert-mojave-MN9P1X.jpg,Electronic,1300,956,JPEG,RGB,1.3598326359832635,False,69e7cd7e1362a1727723d0c2f743ae2c,ddd6f6d6528210f0,0,39
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/583.jpeg,Electronic,864,1152,JPEG,RGB,0.75,False,f267976ed0478ea22ad4fbd68b4c84b9,b4c3c3cbc32c693c,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/12.pile-discarded-motherboards-cpus-cables-disc-drives-hijacked-hardware-heap-concept-electronic-waste-tech-recycling-hardware-reuse-sustainable-technology-environmental-impact_864588-263287.jpg,Electronic,626,313,JPEG,RGB,2.0,False,fbbd768a52be3eb694fdf22916347832,a2985699a8be15f6,0,14
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_272.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c9bb6d87daf24b2e84b846db86c3a9eb,bb406433fde6c864,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_195.jpg,Electronic,150,150,JPEG,RGB,1.0,False,8e06863081f4c71f64ab0362ee34a74c,fa84856a72b42f8d,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_134.jpg,Electronic,150,150,JPEG,RGB,1.0,False,103114c8b20807ded6c450824a038679,e16dce91349c5363,7,23
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/628.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,67b4f6f62241aa8988749326f8327b20,fa998738566a5d82,11,41
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_271.jpg,Electronic,150,150,JPEG,RGB,1.0,False,9c290035391f5e1860fb315117e0a265,c7c5583c66c2d2d9,4,12
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG-20200328-WA0039.jpg,Electronic,640,1280,JPEG,RGB,0.5,False,fbf03e6a2751a5a29dbceeece34c9a6a,ead8c0059fbe8cd4,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/sd.jpg,Electronic,275,183,JPEG,RGB,1.5027322404371584,False,c91963ba0eda09364d164405e0dd7788,efbe90b582c12ac9,4,49
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Keyboard_242.jpg,Electronic,150,150,JPEG,RGB,1.0,False,34ca01899ffef44e229d39c54a8d3e68,ba3fc4c03a3f6a90,2,5
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/548.jpeg,Electronic,640,1280,JPEG,RGB,0.5,False,885f78a13be87237db13402e791bf1fa,bf74804ad14bab35,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/82.computer-flat-monitors.jpg,Electronic,1140,285,JPEG,RGB,4.0,False,f4961c63e4815e8999a0c8907d832a14,83846d93dd2d7b42,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_276.jpg,Electronic,150,150,JPEG,RGB,1.0,False,810cd4ee94b556121cd91e6ff4e2752c,becad524c2adc334,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_278.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5cbb560db0fcedbf2fd70a623898a8fd,9fffc058c1a66053,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_37.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5cdba702888e585c1e686173751f1809,bbc6d13d4b70ac03,13,19
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_46.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b6382d96d7592aa828f4bd03029724ad,eb6b9c946333a4a4,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/64.maxresdefault.jpg,Electronic,1280,720,JPEG,RGB,1.7777777777777777,False,7f771fd064d4a61eec26eac0f220a7c3,aaa555d6d1588675,0,22
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/341.jpeg,Electronic,1152,864,JPEG,RGB,1.3333333333333333,False,2f4aa069e244b2fec273b8b995b17768,bc2f88ea97700f83,11,44
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/16.computer-lcd-monitor-scrap-for-industrial-2227546248-dz1svrtf.jpg,Electronic,500,500,JPEG,RGB,1.0,False,415d19b1704760cb8d3417bac76aaddb,9f2e38b1237e2e06,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/8.banner-computer-and-server-recycling.jpg,Electronic,1000,500,JPEG,RGB,2.0,False,88544d4bb82f55d9a2e1f0565c9b2235,ffd491a9c36a6230,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_251.jpg,Electronic,150,150,JPEG,RGB,1.0,False,05144cb048ab3193aec3414994289d1e,c738780fa1679cf0,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Television_279.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f267c67f8898d0a44a82ca808cb9afcf,ea48953b95978595,4,10
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_140.jpg,Electronic,150,150,JPEG,RGB,1.0,False,cf7075f0a875b0d4382eaae6e9070a78,f423daace9b1a21a,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_134852.jpg,Electronic,3456,4608,JPEG,RGB,0.75,False,2e75b1ee01b92580cdf9fa705364c1f8,aff0b3b5a2c32194,1,55
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_108.jpg,Electronic,150,150,JPEG,RGB,1.0,False,cbe1f69819fbc2069d0ad98578d9ad3f,cf0f32742d702cd3,6,42
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_83.jpg,Electronic,150,150,JPEG,RGB,1.0,False,95ea085eee429e7f8c6a1244e3ac3a37,ce66996c31333399,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_97.jpg,Electronic,150,150,JPEG,RGB,1.0,False,12afc1ee72f5682cd1155f0f73febf16,d782680c8d7b5337,9,45
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Copy of IMG_20200328_135224.jpg,Electronic,3456,4608,JPEG,RGB,0.75,False,63d485693faf9bf4e6e0f7588a2851af,ad5ed220512f2ddc,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_104.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1b9978db7ccd3e8442e0fff9f0de8b0e,ea3c95c8626b0fa6,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/17.stock-photo-a-broken-old-computer-laptop-and-notebook-crash-concept-laptop-disassembling-in-repair-shop-1533004190.jpg,Electronic,1001,1600,JPEG,RGB,0.625625,False,cd20bad9b727b09d892bb8bfa9cdab5c,c14ff79048bf51d0,0,43
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mouse_242.jpg,Electronic,150,150,JPEG,RGB,1.0,False,772a022ee2ed8045a84c6f8c8ba00d4c,ef8fa570929a9861,5,3
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/IMG_20200329_152844.jpg,Electronic,3456,4608,JPEG,RGB,0.75,False,ccf500d8703150785244578b580b882f,ee0c51b58ee333c2,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/494.jpeg,Electronic,720,1280,JPEG,RGB,0.5625,False,f3a437bc644c3d94226e14b0d4f71c2a,a12193cd6d3dd4e4,11,31
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_247.jpg,Electronic,150,150,JPEG,RGB,1.0,False,e7dffc02cf1a7a9d8cde3a38dd7b4a94,e9699694999ac563,9,60
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_124.jpg,Electronic,150,150,JPEG,RGB,1.0,False,d8bb7deef5b1001b75f35a516b6fcd66,a4b5946adb4acb54,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_297.jpg,Electronic,150,150,JPEG,RGB,1.0,False,11f8c56748a8b4b8f7c7d5ab9005448e,ff0080d2ffb55d20,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Printer_45.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7b99fe84c02db761fe5427d1dd7c66d5,fa9fc1703e66c190,6,11
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_280.jpg,Electronic,150,150,JPEG,RGB,1.0,False,059add97beabadf3c5c767d06f21df9d,bf49c225c6b43cb4,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_66.jpg,Electronic,150,150,JPEG,RGB,1.0,False,92b9398c1301aed2b15060af92b76af3,e664cc6c6d4c6666,3,8
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_190.jpg,Electronic,150,150,JPEG,RGB,1.0,False,532e18a9caa26a2b7380afe17747fe1d,c13e7e254ac5d1d2,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_164.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c3dc8fcfcd330bb356e10fd7edf7247d,ee92916495e71a4d,8,1
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_137.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f8b52e5c9ba6d0588bc9819d9bb6b3b4,eadac1d43da505ac,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Microwave_105.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1a224dcd0514a80d4f5eea84717f3e5f,debd6602b466589c,8,20
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/60.6.jpg,Electronic,852,480,JPEG,RGB,1.775,False,5635a3e31e17dc3189dbb4106308f268,a9a8cea949515eb5,4,12
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/480.jpg,Electronic,2340,4160,JPEG,RGB,0.5625,False,c64a06b6f1276dacb5442f7bbcda7715,abec841392ec4d9b,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_139.jpg,Electronic,150,150,JPEG,RGB,1.0,False,5e592204d370c5c3f670acee0a1da4c8,e7c4b269d235c9e0,9,17
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/546.jpeg,Electronic,640,1280,JPEG,RGB,0.5,False,04118c5cd2713b2779d120628ee8f15d,f830c69b5a253d53,1,4
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Player_222.jpg,Electronic,150,150,JPEG,RGB,1.0,False,f7714e34852f929e115024c5345e22c7,baf887319c07f28c,9,48
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_24.jpg,Electronic,150,150,JPEG,RGB,1.0,False,b4339d243d3e9914d64d1b44f4210442,8a6ecd959151d197,1,9
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/75.Electronics-recycling-malaysia-1024x576.jpeg,Electronic,1024,576,JPEG,RGB,1.7777777777777777,False,9e18c46c59067eb0ec779e1749b13470,f6999cb6c848256e,0,0
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_287.jpg,Electronic,150,150,JPEG,RGB,1.0,False,1aa8dbd4801a318621ca4383f1251fce,e88f02f28fd544ce,7,18
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/pcb_139.jpg,Electronic,150,150,JPEG,RGB,1.0,False,7bb22954834926f5529f715e5c0f9a91,92163e66c69f7509,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/12.pngtree-broken-analog-radio-device-communication-png-image_9982751.png,Electronic,538,360,PNG,RGBA,1.4944444444444445,False,2d146080db49a25565f0386f51125721,91b33b4e64b8c7c1,7,7
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Mobile_139.jpg,Electronic,150,150,JPEG,RGB,1.0,False,98f545e6015d719abab6604c4cdf0e6e,a5965e5a4aaa6b49,1,16
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/Washing_Machine_287.jpg,Electronic,150,150,JPEG,RGB,1.0,False,c58164f120eb1dd9700a48c08e080341,c04aaf3d3f123237,3,28
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/248.jpg,Electronic,4160,2340,JPEG,RGB,1.7777777777777777,False,58fde5d3cc635f74f1d48197846de174,ad60c229dd7d30f4,10,2
/kaggle/input/datasets/jessicamercya/satria-data-2026/BDC2026-20260708T012259Z-3-001 - Copy/BDC2026/train/1_Electronic/battery_126.jpg,Electronic,150,150,JPEG,RGB,1.0,False,655af627b868771856431e3fa2bf4870,aa6ac19535ed4d45,14,24
